鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
西屯區,租賃房屋,臺中市西屯區文華路１２０號五樓之１２,0.0,,,,1130805,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800524,21.79,1,0,1,有,有,有,6600,303,,0.0,0,,RPRNMLOKQHJGFCB18CC,獨立套房,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
南屯區,租賃房屋,臺中市南屯區黎明路二段２０１之１號５樓,0.0,,,,1130813,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821202,56.24,1,0,1,有,有,有,14000,249,,0.0,0,,RPSNMLOKQHJGFCB28CC,獨立套房,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區美滿街３９巷３４號三樓,0.0,,,,1130805,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840109,114.3,2,1,2,有,有,有,16000,140,,0.0,0,,RPTNMLOKQHJGFCB38CC,整棟(戶)出租,無,1130805~1140804,有,冷氣、熱水器,社會住宅代管
西屯區,租賃房屋+車位,臺中市西屯區福林路６０巷２３號,0.0,,,,1130731,土地0建物1車位1,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0891025,185.03,4,2,2,有,有,無,23500,122,坡道平面,21.54,3500,,RPUNMLOKQHJGFCB48CC,整棟(戶)出租,有,1130801~1140731,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區河南路二段３２３號１０樓之６,0.0,,,,1130802,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860621,30.01,1,0,1,有,有,有,7000,233,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。續租案件；,RPVNMLOKQHJGFCB58CC,獨立套房,有,1130805~1140804,有,冷氣、熱水器、冰箱,社會住宅代管
南屯區,租賃房屋,臺中市南屯區五權五街３３５巷２號,0.0,,,,1130805,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,73.91,3,2,2,有,無,有,12500,169,,0.0,0,社會住宅包租代管案件租金市價打9折。續租案件；,RPWNMLOKQHJGFCB68CC,整棟(戶)出租,無,1130810~1140809,無,冷氣、熱水器,社會住宅代管
西屯區,租賃房屋,臺中市西屯區福上巷２１４弄１００號２樓之１,0.0,,,,1130813,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780620,18.0,6,0,6,有,有,有,5300,294,,0.0,0,租金總額含網路費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPXNMLOKQHJGFCB78CC,分租套房,有,1130815~1140814,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
南屯區,租賃房屋,臺中市南屯區向心路１０９號十五樓之９,0.0,,,,1130801,土地0建物1車位0,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861216,37.11,0,0,0,無,有,有,11300,305,,0.0,0,多人共同承租2；,RPPOMLOKQHJGFCB08CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
南屯區,租賃房屋,臺中市南屯區保安十街１５０號二樓之１９,0.0,,,,1130812,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),寄宿舍,鋼筋混凝土造,1110728,46.31,1,0,1,有,無,有,15000,324,,0.0,0,多人共同承租2；,RPQOMLOKQHJGFCB18CC,獨立套房,有,1130812~1140811,有,冷氣、熱水器、洗衣機、冰箱,一般轉租
西屯區,租賃房屋,臺中市西屯區大墩二十街１１６號７樓之１,46.98,商,,,1130814,土地1建物1車位0,七層,7,辦公商業大樓,辦公室,鋼筋混凝土造,0790822,251.24,2,2,0,有,有,無,57600,229,,0.0,0,,RPROMLOKQHJGFCB28CC,,有,1131001~1150930,有,,
西屯區,租賃房屋,臺中市西屯區大墩路９５９之２號,0.0,,,,1130805,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710422,85.5,2,2,1,有,無,有,12500,146,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPSOMLOKQHJGFCB38CC,整棟(戶)出租,無,1130805~1140804,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
豐原區,租賃房屋,臺中市豐原區三民路１２號３樓之３,0.0,,,,1130723,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930311,55.790000000000006,0,0,0,無,有,有,7618,137,,0.0,0,租金含管8800元/月管理費1182元/月續租案件；,RPRNMLOKQHJGFDB28CC,獨立套房,有,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
后里區,租賃房屋,臺中市后里區甲后路二段５６２號二樓之２,0.0,,,,1130813,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1111020,31.080000000000002,1,0,1,有,有,有,7900,254,,0.0,0,續租案件；,RPSNMLOKQHJGFDB38CC,獨立套房,無,1130815~1140814,無,冷氣、熱水器、洗衣機、冰箱、網路,社會住宅代管
梧棲區,租賃房屋+車位,臺中市梧棲區大勇路２００號十四樓之６,0.0,,,,1130812,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111226,166.07,3,2,2,有,有,無,16000,99,坡道平面,24.88,2000,續租案件；,RPQNMLOKQHJGFFB38CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
梧棲區,租賃房屋+車位,臺中市梧棲區大勇南路１號１４樓之１,0.0,,,,1130801,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121120,129.23000000000002,2,2,1,有,有,有,17500,146,坡道平面,29.59,3000,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPRNMLOKQHJGFFB48CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
清水區,租賃房屋+車位,臺中市清水區港都路１５３號３樓之１,0.0,,,,1130801,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090724,162.66,3,2,2,有,有,有,17500,115,坡道平面,31.69,2500,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。續租案件；,RPTNMLOKQHJGFFB68CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅代管
清水區,租賃房屋+車位,臺中市清水區港新三路２８號１３樓之６,0.0,,,,1130801,土地0建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070926,176.79000000000002,3,2,3,有,有,有,19175,118,坡道平面,32.26,2175,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。續租案件；,RPUNMLOKQHJGFFB78CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
梧棲區,租賃房屋,臺中市梧棲區四維中路３３２號２樓之６,0.0,,,,1130805,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111229,113.71000000000001,2,2,1,有,有,有,11000,97,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。未租賃車位，建物登記含有車位面積；,RPVNMLOKQHJGFFB88CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、電視機,社會住宅代管
大雅區,租賃房屋+車位,臺中市大雅區中清北街７０號７樓之７,0.0,,,,1130805,土地0建物1車位1,七層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1111117,108.61000000000001,2,1,1,有,有,有,15000,138,坡道機械,19.37,0,社會住宅包租代管案件租金市價打9折。車位無償使用。,RPQNMLOKQHJGFHB58CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,社會住宅代管
大雅區,租賃房屋,臺中市大雅區建興路２２８號,0.0,,,,1130805,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0690802,127.56,2,2,3,有,無,有,13000,102,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPRNMLOKQHJGFHB68CC,整棟(戶)出租,無,1130805~1140804,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
大雅區,租賃房屋+車位,臺中市大雅區中清北街７０號５樓之５,0.0,,,,1130805,土地0建物1車位1,五層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1111117,104.78,2,1,1,有,有,有,13000,124,坡道機械,19.37,0,車位無償使用。社會住宅包租代管案件租金市價打9折。,RPSNMLOKQHJGFHB78CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
烏日區,租賃房屋+車位,臺中市烏日區高鐵三路２５號６樓之１,18.71,商,,,1130813,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100621,151.38,2,2,1,有,有,有,20000,132,坡道平面,39.32,0,租金總額含管理費；,RPPNMLOKQHJGFIB58CC,整棟(戶)出租,有,1130813~1150814,有,冷氣、熱水器、洗衣機、電視機、冰箱,
霧峰區,租賃房屋,臺中市霧峰區草湖路６２號６樓之８,0.0,,,,1130726,土地0建物0車位0,六層,13,住宅大樓(11層含以上有電梯),集合住宅,ＲＣ造、鋼骨造,0980120,24.4,8,0,8,有,有,有,6800,279,,0.0,0,租金總額含網路費；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLOKQHJGFIB68CC,分租套房,有,1130726~1140630,有,冷氣、熱水器、冰箱、網路,一般代管
大里區,租賃房屋+車位,臺中市大里區大里路３２０號六樓之１,0.0,,,,1130803,土地0建物1車位1,六層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090302,153.91000000000003,3,2,2,有,有,有,19400,115,坡道機械,14.44,3400,,RPUNMLOKQHJGFIB09CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
大里區,租賃房屋,臺中市大里區健民路２３巷１１號,0.0,,,,1130805,土地0建物1車位0,全,3,透天厝,住宅、自設迴廊、樓梯間,鋼筋混凝土造,1110818,155.95000000000002,4,2,3,有,無,有,31500,202,,0.0,0,,RPPOMLOKQHJGFIB68CC,整棟(戶)出租,無,1130805~1140804,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
霧峰區,租賃房屋,臺中市霧峰區霧工一路１６巷１５號,0.0,,,,1130729,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0960629,186.28,4,2,3,有,有,有,28800,155,,0.0,0,續租案件；,RPROMLOKQHJGFIB88CC,整棟(戶)出租,有,1130815~1140814,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
大里區,租賃房屋+車位,臺中市大里區塗城路３６８巷２１號９樓之７,0.0,,,,1130814,土地0建物1車位1,九層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120424,106.94999999999999,2,1,1,有,有,有,21500,256,坡道平面,24.88,500,多人共同承租2；,RPVOMLOKQHJGFIB66CC,整棟(戶)出租,有,1130814~1140813,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
霧峰區,租賃房屋,臺中市霧峰區柳豐二街１０號二樓之１０,0.0,,,,1130729,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1010119,33.56,0,0,0,無,有,有,6500,194,,0.0,0,租金總額含管理費；網路費；其他機車停車管理費；,RPXOMLOKQHJGFIB86CC,獨立套房,有,1130805~1140804,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,社會住宅包租轉租
霧峰區,租賃房屋,臺中市霧峰區柳豐二街１０號二樓之１,0.0,,,,1130729,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1010119,33.56,0,0,0,無,有,有,6500,194,,0.0,0,租金總額含管理費；網路費；其他機車停車管理費；,RPPPMLOKQHJGFIB78CC,獨立套房,有,1130805~1140804,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,社會住宅包租轉租
大里區,租賃房屋,臺中市大里區成功路５１巷１６弄３號,0.0,,,,1130805,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0650201,102.49,4,2,2,有,無,有,25000,244,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPUPMLOKQHJGFIB66CC,整棟(戶)出租,無,1130805~1140804,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
大里區,租賃房屋,臺中市大里區永興路２８巷５號４樓,0.0,,,,1130807,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0710616,72.63,3,1,1,有,無,有,13000,179,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPVPMLOKQHJGFIB76CC,整棟(戶)出租,無,1130810~1140809,無,熱水器、瓦斯或天然氣,社會住宅代管
龍井區,租賃房屋+車位,臺中市龍井區沙田路六段３１５之７號３樓之１,0.0,,,,1130801,土地0建物1車位1,三層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111107,121.93,3,2,2,有,有,有,17500,158,坡道平面,30.04,3000,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。續租案件；,RPPNMLOKQHJGFKB78CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
西區,租賃房屋,臺中市西區三民路一段５０巷８號５樓之２４,0.0,,,,1130806,土地0建物1車位0,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,30.810000000000002,1,0,1,有,有,有,7300,237,,0.0,0,,RPQNMLPKQHJGFAB97CC,獨立套房,有,1130808~1140807,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
東區,租賃房屋+車位,臺中市東區樂業南路１８８號四樓之３,0.0,,,,1130807,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090909,159.11,3,1,2,有,有,有,26000,179,坡道平面,30.26,2900,,RPSNMLPKQHJGFAB18CC,整棟(戶)出租,有,1130807~1140806,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
西區,租賃房屋,臺中市西區日興街１００號８樓之１５,0.0,,,,1130717,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0840323,31.979999999999997,1,0,1,有,有,有,7000,219,,0.0,0,社會住宅包租代管公會版。,RPTNMLPKQHJGFAB28CC,獨立套房,無,1130717~1140716,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
東區,租賃房屋,臺中市東區進化路２７２號１１樓之１,0.0,,,,1130806,土地0建物1車位0,十一層,16,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0880518,135.78,3,2,2,有,有,有,20000,147,,0.0,0,,RPUNMLPKQHJGFAB38CC,整棟(戶)出租,有,1130810~1140809,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
南區,租賃房屋,臺中市南區東興路一段１６號二十五樓之一,0.0,,,,1130807,土地0建物1車位0,二十五層,32,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0951026,83.97,2,0,2,有,有,有,7500,89,,0.0,0,社會住宅包租代管公會版4期108-1續租案件；,RPVNMLPKQHJGFAB48CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西區,租賃房屋,臺中市西區英才路５１０號７樓之３,0.0,,,,1130808,土地0建物1車位0,見其他登記事項,16,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0850103,177.87,4,2,3,有,有,有,19900,112,,0.0,0,社會住宅包租代管案件租金市價打8折。,RPWNMLPKQHJGFAB58CC,整棟(戶)出租,有,1130810~1160809,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
南區,租賃房屋,臺中市南區復興路２段３４號７樓之９,0.0,,,,1130809,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0830526,52.05,1,1,1,有,有,有,9800,188,,0.0,0,社會住宅包租代管案件租金市價打8折。共同承租人:陳璽元 身分證: N125160465多人共同承租2；,RPXNMLPKQHJGFAB68CC,整棟(戶)出租,有,1130810~1150804,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中區,租賃房屋,臺中市中區公園路３０之３之１８號,0.0,,,,1130809,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,見其他登記事項,0590821,39.2,1,1,1,有,無,有,10000,255,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPOOMLPKQHJGFAB87CC,整棟(戶)出租,無,1130820~1140819,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
西區,租賃房屋,臺中市西區公益路１１９號７樓之２,0.0,,,,1130804,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830714,29.62,0,0,0,無,有,有,7500,253,,0.0,0,,RPPOMLPKQHJGFAB97CC,獨立套房,有,1130804~1140803,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
中區,租賃房屋,臺中市中區三民路二段５９號５樓之１,0.0,,,,1130805,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740521,30.57,1,0,1,有,有,有,7300,239,,0.0,0,,RPQOMLPKQHJGFAB08CC,獨立套房,有,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西區,租賃房屋,臺中市西區忠明南路３２５號９樓之４,0.0,,,,1130801,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0801118,35.07,1,0,1,有,無,有,9000,257,,0.0,0,社會住宅包租代管公會版4期83-1租金總額含網路費；其他第四台；續租案件；,RPROMLPKQHJGFAB18CC,獨立套房,無,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管
北區,租賃房屋,臺中市北區中清路一段８２２之１０２號,0.0,,,,1130801,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700814,35.84,1,0,1,有,無,有,11000,307,,0.0,0,社會住宅包租代管公會版4期84-1租金總額含網路費；其他第四台；續租案件；,RPPNMLPKQHJGFBB97CC,獨立套房,無,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管
北區,租賃房屋,臺中市北區太原路二段１８２號４樓之２,0.0,,,,1130809,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,0930903,88.63,2,2,1,有,有,有,13550,153,,0.0,0,此為台中市政府社會住宅包租代管計畫。管理費1450元。,RPQNMLPKQHJGFBB08CC,整棟(戶)出租,有,1130810~1140809,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區旅順路二段２７６之２號,0.0,,,,1130805,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711118,70.18,3,1,1,有,有,有,9000,128,,0.0,0,社會住宅包租代管公會版3期480-2續租案件；,RPRNMLPKQHJGFBB18CC,整棟(戶)出租,無,1130805~1140804,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區后庄一街５１號,0.0,,,,1130814,土地0建物0車位0,五層,5,華廈(10層含以下有電梯),住宅，樓梯間，停車空間，機電室,鋼筋混凝土造,1060814,18.2,35,0,35,有,無,有,10500,577,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPTNMLPKQHJGFBB38CC,分租套房,無,1130818~1140817,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
北區,租賃房屋,臺中市北區西屯路一段４１２巷１０弄３號,0.0,,,,1130814,土地0建物1車位0,全,2,透天厝,商業用,鋼筋混凝土加強磚造,0580425,43.89,1,1,2,有,無,有,9000,205,,0.0,0,,RPUNMLPKQHJGFBB48CC,整棟(戶)出租,無,1130816~1140815,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
北屯區,租賃房屋,臺中市北屯區昌平路一段１５４號１２樓,0.0,,,,1130806,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830419,109.81,3,2,2,有,有,有,25000,228,,0.0,0,社會住宅包租代管公會版4期53-1續租案件；,RPVNMLPKQHJGFBB58CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區大連路三段１６９號４樓,0.0,,,,1130814,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830330,130.08,4,2,2,有,有,無,24000,185,,0.0,0,租金每半個月支付一次，1萬2千元租金總額含管理費；,RPPOMLPKQHJGFBB08CC,整棟(戶)出租,有,1130814~1140813,有,冷氣、熱水器、電視機、瓦斯或天然氣,
北屯區,租賃房屋,臺中市北屯區旅順路二段３７２之１號７樓,0.0,,,,1130731,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800716,134.5,3,2,2,有,有,有,19400,144,,0.0,0,,RPQOMLPKQHJGFBB18CC,整棟(戶)出租,有,1130725~1160724,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
北屯區,租賃房屋,臺中市北屯區旅順路一段６４之６號七樓,0.0,,,,1130801,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830929,103.14,3,1,2,有,有,無,13500,131,,0.0,0,租金含管14500元/月管理費1000元/月,RPROMLPKQHJGFBB28CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區臺灣大道一段６３２號１１樓之２,0.0,,,,1130805,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840412,35.92,1,0,1,有,有,有,11000,306,,0.0,0,,RPSOMLPKQHJGFBB38CC,獨立套房,有,1130822~1140821,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區北屯路２１０號１１樓之２７,0.0,,,,1130805,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830208,121.03,3,2,2,有,有,有,13354,110,,0.0,0,租金15000元已扣除出租人負擔管理費1646元，故出租人實際收益租金為13354元,RPTOMLPKQHJGFBB48CC,整棟(戶)出租,有,1130805~1140804,有,熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,車位,臺中市北屯區文心路四段２８８號等公共設施車位B２-２６９,0.0,,,,1130731,土地0建物0車位1,,,其他,,,,27.23,0,0,0,無,無,無,3000,,坡道平面,27.23,3000,其他清潔保養費；續租案件；,RPUOMLPKQHJGFBB58CC,,,1130801~1140731,,,
北屯區,車位,臺中市北屯區文心路四段２８８號等公共設施車位B３-２２３,0.0,,,,1130731,土地0建物0車位1,,,其他,,,,27.23,0,0,0,無,無,無,3500,,坡道平面,27.23,3500,其他清潔保養費；續租案件；,RPVOMLPKQHJGFBB68CC,,,1130801~1140731,,,
北屯區,租賃房屋+車位,臺中市北屯區平德路３８之１５號６樓,0.0,,,,1130812,土地0建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821026,129.69,3,2,2,有,有,有,13000,100,升降機械,0.0,0,社會住宅包租代管案件租金市價打9折。因車位面積謄本無法算出，故未填車位面積。車位無償使用。,RPWOMLPKQHJGFBB78CC,整棟(戶)出租,有,1130901~1140831,有,熱水器、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區進化北路３１７號１５樓之１,0.0,,,,1130806,土地0建物1車位0,十五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,67.4,0,0,0,無,有,有,15000,223,,0.0,0,續租案件；,RPXOMLPKQHJGFBB88CC,獨立套房,有,1130806~1140805,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般代管
北區,租賃房屋,臺中市北區進化北路３１７號１２樓之１８,0.0,,,,1130810,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,68.09,0,0,0,無,有,有,14000,206,,0.0,0,續租案件；,RPOPMLPKQHJGFBB08CC,獨立套房,有,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般代管
北屯區,租賃房屋+車位,臺中市北屯區文心路四段６３５號１０樓之１,7.49,住,,,1130718,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860416,125.05,3,2,2,有,有,有,27000,216,坡道平面,14.03,0,租金總額含管理費；,RPPPMLPKQHJGFBB18CC,整棟(戶)出租,有,1130725~1131031,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般包租
西屯區,租賃房屋,臺中市西屯區西屯路二段２０８巷１６之９號二樓之７,0.0,,,,1130801,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110905,16.39,1,0,1,有,無,有,8500,519,,0.0,0,社會住宅包租代管公會版4期99-1租金總額含網路費；其他第四台；續租案件；,RPQNMLPKQHJGFCB18CC,獨立套房,無,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管
西屯區,租賃房屋,臺中市西屯區西屯路二段２０８巷１６之９號五樓之５,0.0,,,,1130801,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110905,29.6,1,0,1,有,無,有,13000,439,,0.0,0,社會住宅包租代管公會版4期81-1租金總額含網路費；其他第四台；續租案件；,RPRNMLPKQHJGFCB28CC,獨立套房,無,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管
西屯區,租賃房屋+車位,臺中市西屯區福科路５２６巷１號１１樓之８,0.0,,,,1130811,土地0建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090831,119.03,2,2,1,有,有,有,28500,239,坡道平面,33.46,0,,RPSNMLPKQHJGFCB38CC,整棟(戶)出租,有,1130815~1140815,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
