鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
三重區,租賃房屋,新北市三重區三和路四段１６０巷９８號四樓,0.0,,,,1130807,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0600801,19.86,3,0,3,有,無,有,12888,649,,0.0,0,,RPRPMLMKQHJGFGF98CC,分租套房,無,1130807~1140806,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
蘆洲區,租賃房屋,新北市蘆洲區信義路３０巷８６號,0.0,,,,1130807,土地0建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,加強磚造,0580909,46.61,1,1,1,有,無,有,6500,139,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為8200元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為6500元。,RPSPMLMKQHJGFGF09CC,獨立套房,無,1130807~1160806,無,冷氣、熱水器、冰箱,社會住宅包租轉租
三重區,租賃房屋,新北市三重區福德北路２４號７樓之７,0.0,,,,1130801,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880802,32.379999999999995,1,0,1,有,有,有,11000,340,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為13750元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額11000元,RPTPMLMKQHJGFGF56CC,獨立套房,有,1130805~1140804,有,冷氣、熱水器、洗衣機,社會住宅包租轉租
三重區,租賃房屋,新北市三重區重新路一段１４２號五樓,0.0,,,,1130808,土地0建物1車位0,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,98.31,2,1,1,有,有,有,33026,336,,0.0,0,租約含免租金期114/8/8~114/9/7,RPUPMLMKQHJGFGF66CC,整棟(戶)出租,有,1130808~1140907,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
蘆洲區,租賃房屋,新北市蘆洲區民族路３１７號三樓,0.0,,,,1130811,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751027,89.65,3,1,2,有,無,無,15000,167,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為18800元，因選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為15000元。,RPVPMLMKQHJGFGF76CC,整棟(戶)出租,無,1130816~1160815,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
三重區,租賃房屋,新北市三重區重新路一段１４２號五樓,0.0,,,,1130808,土地0建物1車位0,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,98.31,2,1,1,有,有,有,33026,336,,0.0,0,租約含免租金期114/8/8~114/9/7,RPWPMLMKQHJGFGF86CC,整棟(戶)出租,有,1130808~1140907,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
三重區,租賃房屋,新北市三重區三和路二段７５號８樓之１,0.0,,,,1130731,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830304,38.58,1,0,1,有,有,有,17500,454,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為21875元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額17500元,RPXPMLMKQHJGFGF96CC,獨立套房,無,1130805~1140804,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
三重區,租賃房屋,新北市三重區力行路二段１２３巷１１號四樓,0.0,,,,1130808,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670704,70.0,2,2,1,有,無,無,11500,164,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為14400元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為11500元。,RPOQMLMKQHJGFGF78CC,整棟(戶)出租,無,1130831~1160830,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
三重區,租賃房屋,新北市三重區中華路７５巷３號,0.0,,,,1130726,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640116,24.11,4,0,4,有,無,有,12000,498,,0.0,0,,RPPQMLMKQHJGFGF88CC,分租套房,無,1130726~1141225,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
三重區,租賃房屋,新北市三重區中華路７５巷３號,0.0,,,,1130726,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640116,24.11,4,0,4,有,無,有,12000,498,,0.0,0,,RPQQMLMKQHJGFGF98CC,分租套房,無,1130726~1141225,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
三重區,租賃房屋,新北市三重區頂文路９號二十樓,8.8,住,,,1130718,土地1建物1車位0,二十層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101015,72.34,2,1,1,有,有,有,27931,386,,0.0,0,租金已扣除管理費2069元。,RPRQMLMKQHJGFGF09CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,
三重區,租賃房屋,新北市三重區慈愛街１１７號二樓,0.0,,,,1130801,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691220,72.0,3,2,1,有,無,有,16000,222,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金17800元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額16000元續租案件；,RPSQMLMKQHJGFGF56CC,整棟(戶)出租,無,1130801~1140731,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
三重區,租賃房屋,新北市三重區中央北路８３號４樓,0.0,,,,1130809,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730526,105.89,3,1,1,有,無,無,18000,170,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20000元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為18000元,RPTQMLMKQHJGFGF66CC,整棟(戶)出租,無,1130922~1140921,無,冷氣、熱水器,社會住宅代管
中和區,租賃房屋,新北市中和區中正路５８號４樓之１,0.0,,,,1130723,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820501,83.75999999999999,2,2,2,有,有,有,21500,257,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23889元，因選擇（代管）方案需打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為21500元。每月租賃住宅管理費1460元另計。,RPPNMLMKQHJGFHF68CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、冰箱,社會住宅代管
中和區,租賃房屋,新北市中和區莒光路１２５號三樓,0.0,,,,1130808,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690717,99.08,3,2,2,有,無,有,19900,201,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為24900元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為19900元。,RPQNMLMKQHJGFHF78CC,整棟(戶)出租,無,1130828~1140827,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
中和區,租賃房屋,新北市中和區中山路二段５７７之１號十一樓,0.0,,,,1130718,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840523,46.02,1,1,1,有,有,有,16000,348,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為17800元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額16000元。,RPRNMLMKQHJGFHF88CC,獨立套房,有,1130729~1140728,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中和區,租賃房屋,新北市中和區枋寮街１３號２樓,0.0,,,,1130726,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670918,18.6,4,0,4,有,無,有,8000,430,,0.0,0,承租D室租金總額含水費；網路費；其他第四台費用；,RPSNMLMKQHJGFHF98CC,分租套房,無,1130726~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
永和區,租賃房屋,新北市永和區秀朗路二段１７６巷１號５樓,0.0,,,,1130728,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680303,21.4,6,0,6,有,無,有,7650,357,,0.0,0,承租 505 房租金總額含水費；網路費；,RPTNMLMKQHJGFHF09CC,分租套房,無,1130728~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
永和區,租賃房屋,新北市永和區保福路二段２３巷３１號三樓,0.0,,,,1130719,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720816,95.36,3,2,2,有,無,無,25000,262,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為31250元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額25000 元。,RPUNMLMKQHJGFHF56CC,整棟(戶)出租,無,1130801~1140731,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
中和區,租賃房屋,新北市中和區中興街２１８號１１樓之６,0.0,,,,1130810,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971009,98.30000000000001,2,1,1,有,有,有,14500,148,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為16200元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額14500元。未租賃車位，建物登記含有車位面積；,RPVNMLMKQHJGFHF66CC,整棟(戶)出租,有,1130810~1140809,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中和區,租賃房屋,新北市中和區景德街１７號十一樓之１３,0.0,,,,1130726,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060120,40.55,1,0,1,有,有,有,18000,444,,0.0,0,,RPWNMLMKQHJGFHF76CC,獨立套房,有,1130726~1140725,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中和區,租賃房屋,新北市中和區興南路２段８９巷４號４樓,0.0,,,,1130715,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,ＲＣ造,0640603,95.04,3,1,1,有,無,有,20000,210,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22300元，因選擇代管方案須打9折且簽約租金無條件，捨去至百位數，故實際租賃契約金額20000元。,RPOOMLMKQHJGFHF68CC,整棟(戶)出租,無,1130720~1140719,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中和區,租賃房屋,新北市中和區興南路一段２５號,0.0,,,,1130809,土地0建物1車位0,全,4,透天厝,店舖、住宅,鋼構造,1110510,519.81,0,0,0,無,無,無,200000,385,,0.0,0,,RPPOMLMKQHJGFHF78CC,,無,1130809~1180808,無,,
中和區,租賃房屋+車位,新北市中和區中山路三段１８７號１２樓,0.0,,,,1130724,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851102,96.66999999999999,2,2,1,有,有,有,25000,263,升降機械,13.14,3000,此為新北市社會住宅包租代管計畫之物件，評定市價租金為27500元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額22000元,RPQOMLMKQHJGFHF88CC,整棟(戶)出租,有,1130802~1140801,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
中和區,租賃房屋,新北市中和區景德街５號十樓之６,0.0,,,,1130806,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060120,114.62,3,1,2,有,有,有,34500,301,,0.0,0,,RPROMLMKQHJGFHF98CC,整棟(戶)出租,有,1130906~1140905,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
中和區,租賃房屋,新北市中和區連城路３４７巷１８弄３號４樓,0.0,,,,1130724,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680514,71.96,3,2,1,有,無,無,21000,292,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為26300元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額21000元,RPSOMLMKQHJGFHF09CC,整棟(戶)出租,無,1130812~1140811,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
中和區,租賃房屋,新北市中和區中山路二段３３２巷５號十二樓,0.0,,,,1130808,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),創業管理技術服務業,鋼筋混凝土構造,1060118,89.02,2,1,1,有,有,有,30000,337,,0.0,0,,RPTOMLMKQHJGFHF56CC,整棟(戶)出租,有,1130808~1140807,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中和區,租賃房屋,新北市中和區景德街５號十三樓之７,0.0,,,,1130726,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060120,114.36,3,1,2,有,有,有,32500,284,,0.0,0,,RPVOMLMKQHJGFHF76CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
永和區,租賃房屋,新北市永和區保安路１２號五樓,0.0,,,,1130805,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690201,18.85,3,0,3,有,無,有,8000,424,,0.0,0,,RPWOMLMKQHJGFHF86CC,分租套房,無,1130805~1140804,無,冷氣、熱水器、電視機、冰箱、有線電視,一般代管
中和區,租賃房屋,新北市中和區和平街５４巷９號二樓,0.0,,,,1130801,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651005,19.56,4,0,4,有,無,有,11500,588,,0.0,0,,RPXOMLMKQHJGFHF96CC,分租套房,無,1130801~1140731,無,冷氣、熱水器、電視機、冰箱,一般代管
永和區,租賃房屋,新北市永和區自強街８巷２號,0.0,,,,1130807,土地0建物0車位0,全,5,透天厝,商業用,鋼筋混凝土造,0670729,19.94,20,0,20,有,無,有,11500,577,,0.0,0,,RPOPMLMKQHJGFHF78CC,分租套房,無,1130807~1140806,無,冷氣、熱水器、電視機、冰箱,一般代管
中和區,租賃房屋,新北市中和區中山路二段３３號１１樓之５,0.0,,,,1130729,土地0建物0車位0,十一層,13,住宅大樓(11層含以上有電梯),旅館,鋼筋混凝土造,0880906,37.52,2,0,2,有,有,有,21300,568,,0.0,0,僅租賃部分範圍未租賃車位，建物登記含有車位面積；,RPPPMLMKQHJGFHF88CC,分租套房,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
永和區,租賃房屋,新北市永和區仁愛路６４巷４號一樓,0.0,,,,1130810,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660517,64.74,3,1,1,有,無,有,29000,448,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為32300元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為29000元。,RPQPMLMKQHJGFHF98CC,整棟(戶)出租,無,1130816~1140815,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
永和區,租賃房屋,新北市永和區民樂街５２號４樓之１,0.0,,,,1130730,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841014,65.89999999999999,2,1,1,有,有,無,19900,302,,0.0,0,管理費1264元，租金不含管理費此為新北市社會住宅包租代管計畫之物件，評定市價租金為24900元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額19900元,RPRPMLMKQHJGFHF09CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器,社會住宅包租轉租
中和區,租賃房屋,新北市中和區連城路１９１巷３號４樓,0.0,,,,1130810,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750205,121.97,3,2,2,有,無,有,26000,213,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為28900元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為26000元。,RPSPMLMKQHJGFHF56CC,整棟(戶)出租,無,1130910~1140909,無,冷氣、熱水器,社會住宅代管
中和區,租賃房屋+車位,新北市中和區中正路３５２號十一樓,0.0,,,,1130721,土地0建物1車位1,十一層,21,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1020702,180.29000000000002,3,2,2,有,有,有,41000,227,坡道平面,31.51,0,,RPTPMLMKQHJGFHF66CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
鶯歌區,租賃房屋,新北市鶯歌區中正一路２４２號２樓,0.0,,,,1130807,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820316,84.89,3,1,2,有,無,有,13000,153,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為14445元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額13000元。 無管理費，水電瓦斯由承租人負擔,RPPNMLMKQHJGFIF78CC,整棟(戶)出租,無,1130901~1140831,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
鶯歌區,租賃房屋,新北市鶯歌區中正一路３４５巷３弄７號三樓,0.0,,,,1130716,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971113,114.24,3,2,2,有,有,有,15000,131,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為16700元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額15000元。,RPQNMLMKQHJGFIF88CC,整棟(戶)出租,有,1130716~1140715,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
三峽區,租賃房屋,新北市三峽區中園街８６巷６之２號４樓,0.0,,,,1130726,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840121,64.53,2,1,1,有,無,有,12000,186,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為15000元，因選擇（包租）方案需打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為12000元。續租案件；,RPRNMLMKQHJGFIF98CC,整棟(戶)出租,無,1130810~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
鶯歌區,租賃房屋,新北市鶯歌區國中街１８號６樓,0.0,,,,1130808,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870709,122.52000000000001,3,2,1,有,無,有,16000,131,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20000元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為16000元。,RPSNMLMKQHJGFIF09CC,整棟(戶)出租,無,1130913~1140912,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
鶯歌區,租賃房屋+車位,新北市鶯歌區鳳七路３６號４樓,0.0,,,,1130809,土地0建物1車位1,四層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110105,103.45,2,1,1,有,有,無,17500,169,坡道平面,0.0,0,租金總額含管理費；,RPTNMLMKQHJGFIF56CC,整棟(戶)出租,有,1130815~1150814,有,冷氣、熱水器、瓦斯或天然氣,
樹林區,租賃房屋,新北市樹林區學勤路２７４號１８樓,0.0,,,,1130807,土地0建物1車位0,十八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951101,144.6,3,2,2,有,有,無,25000,173,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為27800元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額為25000元。,RPUNMLMKQHJGFIF66CC,整棟(戶)出租,有,1130812~1140811,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
鶯歌區,租賃房屋,新北市鶯歌區鳳福路１７７號九樓,0.0,,,,1130805,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,130.51,3,2,2,有,有,無,20200,155,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為22500元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額為20200元。,RPWNMLMKQHJGFIF86CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
樹林區,租賃房屋,新北市樹林區中華路１２４號１３樓,0.0,,,,1130729,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840513,140.04,3,2,2,有,有,有,26500,189,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為33125元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額26500元,RPXNMLMKQHJGFIF96CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
樹林區,租賃房屋,新北市樹林區東華街３巷４１號六樓,0.0,,,,1130812,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851022,131.5,3,2,1,有,有,有,25000,190,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為31300元，因選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為25000元。管理費每個月1300元不包含在租金內,RPPOMLMKQHJGFIF88CC,整棟(戶)出租,有,1130901~1160831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
鶯歌區,租賃房屋,新北市鶯歌區永明街９５號二樓,0.0,,,,1130803,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860717,128.88,3,2,2,有,有,有,9000,70,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金10000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額9000元未租賃車位，建物登記含有車位面積；,RPQOMLMKQHJGFIF98CC,整棟(戶)出租,有,1130805~1140804,有,熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區國慶路１４９巷１弄４號五樓,0.0,,,,1130807,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700409,63.12,2,1,1,有,無,有,19000,301,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為19000元。,RPQNMLNKQHJGFAF18CC,整棟(戶)出租,無,1130807~1140806,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區長江路三段１００號３樓,0.0,,,,1130810,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,57.2,2,2,1,有,無,有,10000,175,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為11200元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額10000元。,RPRNMLNKQHJGFAF28CC,整棟(戶)出租,無,1130810~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
土城區,租賃房屋,新北市土城區學海街１６６號五樓,0.0,,,,1130809,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111123,115.88999999999999,3,1,2,有,有,有,28000,242,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為35000元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為28000元。,RPSNMLNKQHJGFAF38CC,整棟(戶)出租,有,1130822~1140821,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
土城區,租賃房屋,新北市土城區頂埔街３２號３樓,23.03,住,,,1130731,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840527,100.99,3,2,2,有,有,有,24000,238,,0.0,0,租金總額含管理費；,RPTNMLNKQHJGFAF48CC,整棟(戶)出租,有,1130801~1140731,有,冷氣,
板橋區,租賃房屋,新北市板橋區忠孝路１３２巷８號,0.0,,,,1130805,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0611002,33.19,5,2,3,有,無,有,24000,723,,0.0,0,本案為分租套房，本間101室為兩房一廳一衛一陽台，租金包含水、網路第四台及垃圾處理費等其他費用。租金總額含水費；網路費；其他垃圾處理費；,RPUNMLNKQHJGFAF58CC,分租套房,無,1130810~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
板橋區,租賃房屋+車位,新北市板橋區四川路二段１２３號１３樓之７,0.0,,,,1130725,土地0建物1車位1,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890412,101.49000000000001,2,1,1,有,有,有,23000,227,坡道平面,0.0,4000,管理費1000元，租金不含管理費，車位面積無法區分此為新北市社會住宅包租代管計畫之物件，評定市價租金為23800元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額19000元,RPVNMLNKQHJGFAF68CC,整棟(戶)出租,有,1130801~1150731,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區四川路二段１３０巷４３號４樓,0.0,,,,1130726,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,69.48,2,1,1,有,無,有,16500,237,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20700元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額16500元,RPWNMLNKQHJGFAF78CC,整棟(戶)出租,無,1130801~1140731,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區華江一路１１７號九樓之１７,0.0,,,,1130802,土地0建物1車位0,九層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,1120908,52.33,1,1,1,有,有,有,24000,459,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金26700元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額24000元,RPXNMLNKQHJGFAF88CC,獨立套房,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區校前街８０之１號,0.0,,,,1130813,土地0建物1車位0,一層,6,店面(店鋪),住家用,鋼筋混凝土造,0821209,217.76,3,2,2,有,有,無,48340,222,,0.0,0,忠孝段建號02020-000，面積46.11平方公尺為車位，本次租賃並無承租。未租賃車位，建物登記含有車位面積；租賃期間有約定不同租金113年8月15日至113年10月14日為免租修期，113年10月15日至113年12月31日，每月租金為48340元/月，114年1月1日至118年10月14日，每月租金為52734元/月，118年10月15日至120年10月14日，每月租金待日後商討。；,RPOOMLNKQHJGFAF08CC,,無,1130815~1201014,有,,
